Apartment_ID,Building Age,floor,Bedrooms ,Living room,Guest room,Bathroom,Kitchen,Storage ,Maid's room ,Terrace,Garden,Roof,Duplex,Balcony,size,city,location,furnished,furnishing_level(1-5),Price per SQM,price,floor_number,is_basement,total_rooms,amenities_score,price_per_sqm,city_enc,location_enc,predicted_price,error,error_pct,price_range
A135,4,102,2,1,1,3,1,1,0,1,1,0,0,0,135,Madaba,Al Fasisaliyeh,0,0,610.0,82350.0,1,0,8,3,610.0,5,14,83691.99867093097,-1341.9986709309742,-1.63,80K-120K
A136,4,111,2,1,1,3,1,1,0,0,0,0,0,1,125,Madaba,Al Fasisaliyeh,0,0,520.0,65000.0,1,0,8,2,520.0,5,14,62460.401644198275,2539.598355801725,3.91,50K-80K
A137,4,112,2,1,1,3,1,1,0,0,0,0,0,1,135,Madaba,Al Fasisaliyeh,0,0,520.0,70200.0,1,0,8,2,520.0,5,14,69559.39468256506,640.6053174349363,0.91,50K-80K
A138,4,121,2,1,1,3,1,1,0,0,0,0,0,1,125,Madaba,Al Fasisaliyeh,0,0,520.0,65000.0,1,0,8,2,520.0,5,14,62460.401644198275,2539.598355801725,3.91,50K-80K
A139,4,122,2,1,1,3,1,1,0,0,0,0,0,1,140,Madaba,Al Fasisaliyeh,0,0,519.0,72660.0,1,0,8,2,519.0,5,14,69559.39468256506,3100.6053174349363,4.27,50K-80K
A140,4,131,2,1,1,3,1,1,0,0,0,0,0,1,125,Madaba,Al Fasisaliyeh,0,0,536.0,67000.0,1,0,8,2,536.0,5,14,62460.401644198275,4539.598355801725,6.78,50K-80K
A141,4,132,2,1,1,3,1,1,0,0,0,0,0,1,135,Madaba,Al Fasisaliyeh,0,0,540.0,72900.0,1,0,8,2,540.0,5,14,69559.39468256506,3340.6053174349363,4.58,50K-80K
A142,3,-101,3,1,1,3,1,1,1,0,0,0,0,0,125,Amman,Abu Alanda,1,1,400.0,50000.0,0,1,9,2,400.0,1,4,49810.585461019946,189.4145389800542,0.38,Under 50K
A143,3,101,3,1,1,3,1,1,1,0,0,0,0,1,138,Amman,Abu Alanda,0,0,449.0,62000.0,1,0,9,3,449.28,1,4,59179.84331685666,2820.1566831433374,4.55,50K-80K
A144,6,131,3,1,1,2,1,1,0,0,0,1,0,1,180,Amman,Abu Alanda,0,0,361.0,65000.0,1,0,8,3,361.11,1,4,66342.3701212264,-1342.3701212263986,-2.07,50K-80K
A145,3,-101,3,1,1,3,1,0,0,0,0,0,0,0,150,Amman,Airport Street,0,0,480.0,72000.0,0,1,9,0,480.0,1,8,71032.80045532934,967.1995446706569,1.34,50K-80K
A146,3,-102,3,1,1,3,1,1,1,0,0,0,0,0,155,Amman,Airport Street,0,0,503.0,77965.0,0,1,9,2,503.0,1,8,74691.04283094723,3273.9571690527664,4.2,50K-80K
A147,3,101,3,1,1,3,1,1,1,1,1,0,0,1,180,Amman,Airport Street,0,0,555.0,99900.0,1,0,9,5,555.0,1,8,102769.62149848239,-2869.621498482389,-2.87,80K-120K
A148,3,102,3,1,1,3,1,1,1,1,1,0,0,1,185,Amman,Airport Street,0,0,566.0,104710.0,1,0,9,5,566.0,1,8,104916.46189277942,-206.46189277942176,-0.2,80K-120K
A149,3,111,3,1,1,3,1,1,1,0,0,0,0,1,175,Amman,Airport Street,0,0,512.0,89600.0,1,0,9,3,512.0,1,8,93957.42220542041,-4357.422205420415,-4.86,80K-120K
A150,3,112,3,1,1,3,1,1,1,0,0,0,0,1,180,Amman,Airport Street,0,0,530.0,95400.0,1,0,9,3,530.0,1,8,117530.56331822572,-22130.563318225715,-23.2,80K-120K
A151,3,121,3,1,1,3,1,1,1,0,0,0,0,1,175,Amman,Airport Street,0,0,520.0,91000.0,1,0,9,3,520.0,1,8,93957.42220542041,-2957.4222054204147,-3.25,80K-120K
A152,3,122,3,1,1,3,1,1,1,0,0,0,0,1,180,Amman,Airport Street,0,0,528.0,95040.0,1,0,9,3,528.0,1,8,117530.56331822572,-22490.563318225715,-23.66,80K-120K
A153,3,131,4,1,1,4,1,1,1,1,0,1,0,1,212,Amman,Airport Street,0,0,520.0,110240.0,1,0,11,5,520.0,1,8,112289.33721424258,-2049.3372142425796,-1.86,80K-120K
A154,3,132,4,1,1,4,1,1,1,0,0,1,0,1,210,Amman,Airport Street,0,0,530.0,111300.0,1,0,11,4,530.0,1,8,119777.2665655652,-8477.266565565194,-7.62,80K-120K
A155,6,-101,3,1,1,3,1,1,1,0,0,0,0,0,160,Amman,Marj Al Hammam,0,0,469.0,75040.0,0,1,9,2,469.0,1,59,78553.65119215193,-3513.651192151927,-4.68,50K-80K
A156,6,-102,3,1,1,3,1,0,0,0,0,0,0,0,145,Amman,Marj Al Hammam,0,0,448.0,64960.0,0,1,9,0,448.0,1,59,62903.01363473398,2056.9863652660206,3.17,50K-80K
A157,6,101,3,1,1,3,1,1,0,1,1,0,0,0,160,Amman,Marj Al Hammam,0,0,600.0,96000.0,1,0,9,3,600.0,1,59,90986.63389942999,5013.366100570012,5.22,80K-120K
A158,6,102,3,1,1,3,1,1,0,1,0,0,0,0,145,Amman,Marj Al Hammam,0,0,607.0,88015.0,1,0,9,2,607.0,1,59,88176.12742384126,-161.12742384125886,-0.18,80K-120K
A159,6,111,3,1,1,3,1,1,0,0,0,0,0,1,161,Amman,Marj Al Hammam,0,0,538.0,86618.0,1,0,9,2,538.0,1,59,80167.79675196027,6450.203248039732,7.45,80K-120K
A160,6,112,3,1,1,3,1,1,0,0,0,0,0,1,145,Amman,Marj Al Hammam,0,0,535.0,77575.0,1,0,9,2,535.0,1,59,74224.72198782545,3350.2780121745454,4.32,50K-80K
A161,6,121,3,1,1,3,1,1,0,0,0,0,0,1,160,Amman,Marj Al Hammam,0,0,538.0,86080.0,1,0,9,2,538.0,1,59,80167.79675196027,5912.203248039732,6.87,80K-120K
A162,6,122,3,1,1,3,1,1,0,0,0,0,0,1,140,Amman,Marj Al Hammam,0,0,535.0,74900.0,1,0,9,2,535.0,1,59,71340.1871486278,3559.812851372204,4.75,50K-80K
A163,6,131,4,1,1,4,1,1,1,0,0,1,0,1,215,Amman,Marj Al Hammam,0,0,550.0,118250.0,1,0,11,4,550.0,1,59,123542.16317789558,-5292.163177895578,-4.48,80K-120K
A164,6,132,4,1,1,4,1,1,1,0,0,1,0,1,205,Amman,Marj Al Hammam,0,0,546.0,111930.0,1,0,11,4,546.0,1,59,118753.18054252194,-6823.180542521935,-6.1,80K-120K
A165,5,-101,2,1,1,2,1,0,0,0,0,0,0,0,145,Amman,Abu Alanda,1,2,269.0,39000.0,0,1,7,0,268.97,1,4,39977.71331553625,-977.7133155362535,-2.51,Under 50K
A166,5,-102,3,1,1,3,1,0,0,0,0,0,0,0,155,Amman,Abu Alanda,1,2,271.0,42000.0,0,1,9,0,270.97,1,4,51755.94200928252,-9755.942009282517,-23.23,Under 50K
A167,5,111,2,1,1,2,1,0,0,0,0,0,0,1,145,Amman,Abu Alanda,1,2,310.0,45000.0,1,0,7,1,310.34,1,4,45676.42128905974,-676.421289059741,-1.5,Under 50K
A168,5,112,3,1,1,3,1,0,0,0,0,0,0,1,155,Amman,Abu Alanda,1,2,348.0,54000.0,1,0,9,1,348.39,1,4,54349.36718317576,-349.36718317576015,-0.65,50K-80K
A169,5,121,2,1,1,2,1,0,0,0,0,0,0,1,145,Amman,Abu Alanda,1,2,310.0,45000.0,1,0,7,1,310.34,1,4,45676.42128905974,-676.421289059741,-1.5,Under 50K
A170,5,122,3,1,1,3,1,0,0,0,0,0,0,1,155,Amman,Abu Alanda,1,2,348.0,54000.0,1,0,9,1,348.39,1,4,54349.36718317576,-349.36718317576015,-0.65,50K-80K
A171,5,131,4,1,1,4,1,1,0,0,0,1,0,1,200,Amman,Abu Alanda,1,2,375.0,75000.0,1,0,11,3,375.0,1,4,75509.253195941,-509.2531959409971,-0.68,50K-80K
A172,5,132,4,1,1,4,1,1,0,0,0,1,0,1,220,Amman,Abu Alanda,1,2,386.0,85000.0,1,0,11,3,386.36,1,4,87258.9592443869,-2258.959244386904,-2.66,80K-120K
A173,33,101,3,1,1,3,1,0,0,0,0,0,0,0,120,Zarqa,Zarqa Al Jaddedeh,0,0,141.0,16920.0,1,0,9,0,141.0,7,88,16388.72342317396,531.2765768260397,3.14,Under 50K
A174,17,102,3,1,1,3,1,1,0,0,0,0,0,0,120,Zarqa,Zarqa Al Jaddedeh,0,0,151.0,18120.0,1,0,9,1,151.0,7,88,21199.932571839574,-3079.932571839574,-17.0,Under 50K
A175,19,111,2,1,0,2,1,0,0,0,0,0,0,1,90,Zarqa,Zarqa Al Jaddedeh,0,0,146.0,13140.0,1,0,6,1,146.0,7,88,14351.941096775676,-1211.9410967756758,-9.22,Under 50K
A176,20,112,2,1,0,2,1,0,0,0,0,0,0,1,90,Zarqa,Zarqa Al Jaddedeh,0,0,131.0,11790.0,1,0,6,1,131.0,7,88,12205.601514874174,-415.6015148741735,-3.53,Under 50K
A177,23,121,2,1,0,1,1,0,0,0,0,0,0,1,80,Zarqa,Zarqa Al Jaddedeh,0,0,143.0,11440.0,1,0,5,1,143.0,7,88,12941.297034475496,-1501.2970344754958,-13.12,Under 50K
A178,17,122,2,1,0,2,1,1,0,0,0,0,0,1,90,Zarqa,Zarqa Al Jaddedeh,0,0,120.0,10800.0,1,0,6,2,120.0,7,88,12470.336993060482,-1670.3369930604822,-15.47,Under 50K
A179,1,101,3,1,1,3,1,1,1,0,0,0,0,0,132,Amman,Tlaa Al Ali,0,0,909.0,119988.0,1,0,9,2,909.0,1,79,110645.13081089074,9342.86918910926,7.79,80K-120K
A180,2,101,4,1,1,5,1,1,1,1,0,0,0,0,210,Amman,Jubeiha,0,0,605.0,127050.0,1,0,12,3,605.0,1,51,130312.14939863935,-3262.149398639347,-2.57,120K-180K
A181,3,101,4,1,1,4,1,1,1,0,1,0,1,0,210,Amman,Kursi,0,0,1238.0,259980.0,1,0,11,4,1238.0,1,55,256472.42234537416,3507.577654625842,1.35,Above 180K
A182,3,102,4,1,1,4,1,1,1,0,1,0,1,0,220,Amman,Kursi,0,0,1130.0,248600.0,1,0,11,4,1130.0,1,55,233404.41150089208,15195.588499107922,6.11,Above 180K
A183,3,111,3,1,1,2,1,1,1,0,0,0,0,1,160,Amman,Kursi,0,0,1030.0,164800.0,1,0,8,3,1030.0,1,55,125216.82153427174,39583.178465728255,24.02,120K-180K
A184,3,112,3,1,1,3,1,1,1,0,0,0,0,1,165,Amman,Kursi,0,0,1030.0,169950.0,1,0,9,3,1030.0,1,55,141058.88375055973,28891.116249440267,17.0,120K-180K
A185,3,132,4,1,1,4,1,1,1,1,0,1,1,0,235,Amman,Kursi,0,0,1130.0,265550.0,1,0,11,5,1130.0,1,55,198001.8978486542,67548.10215134581,25.44,Above 180K
A186,9,122,2,1,0,2,1,1,0,0,0,0,0,1,130,Amman,Shmesani,0,0,400.0,52000.0,1,0,6,2,400.0,1,75,55793.49593864741,-3793.4959386474075,-7.3,50K-80K
A187,15,122,2,1,0,1,1,0,0,0,0,0,0,1,70,Aqaba,Al Tasaa,1,2,500.0,35000.0,1,0,5,1,500.0,2,30,36237.55515448598,-1237.5551544859773,-3.54,Under 50K
A188,1,112,4,1,1,3,1,1,1,0,0,0,0,1,117,Aqaba,Al Tasaa,0,0,491.0,57447.0,1,0,10,3,491.0,2,30,53186.208002076324,4260.791997923676,7.42,50K-80K
A189,2,101,3,1,1,2,1,1,0,1,0,0,0,0,105,Aqaba,Al Tasaa,0,0,619.0,64995.0,1,0,8,2,619.0,2,30,64154.38666658824,840.6133334117621,1.29,50K-80K
A190,16,131,2,1,0,1,1,0,0,0,0,0,0,1,76,Aqaba,Al Khamseh,0,0,395.0,30020.0,1,0,5,1,395.0,2,16,28231.27619919374,1788.7238008062595,5.96,Under 50K
A191,6,103,3,1,1,2,1,1,1,0,0,0,0,0,110,Aqaba,Al Thaltha,0,0,300.0,33000.0,1,0,8,2,300.0,2,31,38953.08055459999,-5953.08055459999,-18.04,Under 50K
A192,10,121,3,1,1,3,1,1,1,0,0,0,0,0,150,Aqaba,Al Thamneh,1,3,393.0,58950.0,1,0,9,2,393.0,2,32,60213.35389086495,-1263.3538908649498,-2.14,50K-80K
A193,7,111,3,1,1,2,1,1,0,0,0,0,0,1,110,Aqaba,Al Thaltha,0,0,473.0,52030.0,1,0,8,2,473.0,2,31,38213.92253974684,13816.07746025316,26.55,50K-80K
A194,11,121,3,1,1,2,1,1,1,0,0,0,0,1,153,Aqaba,Al Khamseh,0,0,400.0,61200.0,1,0,8,3,400.0,2,16,56121.001121695976,5078.998878304024,8.3,50K-80K
A195,9,131,3,1,1,3,1,1,0,0,0,0,0,1,155,Aqaba,Al Thamneh,0,0,355.0,55025.0,1,0,9,2,355.0,2,32,56832.39051813101,-1807.390518131011,-3.28,50K-80K
A196,18,141,3,1,1,2,1,0,0,0,0,0,0,1,109,Aqaba,Al Shameyeh,0,0,174.0,18966.0,1,0,8,1,174.0,2,29,45979.2095016627,-27013.2095016627,-142.43,Under 50K
